"from","to","num_members","Government","Opposition","Church","Expert","weight"
"ORG01536","ORG01221",1,1,0,0,0,1
"ORG01536","ORG02682",1,1,0,0,0,1
"ORG01536","ORG02069",1,1,0,0,0,1
"ORG01536","ORG01534",1,1,0,0,0,1
"ORG01536","ORG01536",1,1,0,0,0,1
"ORG01536","ORG01793",1,1,0,0,0,1
"ORG01536","ORG00217",1,1,0,0,0,1
"ORG01536","ORG02285",1,1,0,0,0,1
"ORG01536","ORG00121",1,1,0,0,0,1
"ORG01536","ORG01869",1,1,0,0,0,1
"ORG01536","ORG02683",1,1,0,0,0,1
"ORG00673","ORG02055",1,1,0,0,0,1
"ORG00673","ORG02510",1,1,0,0,0,1
"ORG00673","ORG01768",2,2,0,0,0,1
"ORG00673","ORG02162",1,1,0,0,0,1
"ORG00673","ORG02663",1,1,0,0,0,1
"ORG00673","ORG01725",2,2,0,0,0,1
"ORG00673","ORG00522",1,1,0,0,0,1
"ORG00673","ORG01484",1,1,0,0,0,1
"ORG00673","ORG02045",1,1,0,0,0,1
"ORG00673","ORG00025",1,1,0,0,0,1
"ORG00673","ORG02348",1,1,0,0,0,1
"ORG00673","ORG01192",1,1,0,0,0,1
"ORG00673","ORG02056",1,1,0,0,0,1
"ORG00673","ORG01537",1,1,0,0,0,1
"ORG00673","ORG01037",1,1,0,0,0,1
"ORG00673","ORG01195",1,1,0,0,0,1
"ORG00673","ORG01194",1,1,0,0,0,1
"ORG00673","ORG01045",1,1,0,0,0,1
"ORG00673","ORG01673",1,1,0,0,0,1
"ORG00673","ORG01032",1,1,0,0,0,1
"ORG00673","ORG02163",1,1,0,0,0,1
"ORG00673","ORG00673",2,2,0,0,0,1
"ORG00673","ORG02380",1,1,0,0,0,1
"ORG00673","ORG00727",1,1,0,0,0,1
"ORG02032","ORG01500",1,1,0,0,0,1
"ORG02032","ORG02585",1,1,0,0,0,1
"ORG02032","ORG01768",1,1,0,0,0,1
"ORG02032","ORG01844",1,1,0,0,0,1
"ORG02032","ORG00617",1,1,0,0,0,1
"ORG02032","ORG02547",1,1,0,0,0,1
"ORG02032","ORG02678",1,1,0,0,0,1
"ORG02032","ORG01927",1,1,0,0,0,1
"ORG02032","ORG02184",1,1,0,0,0,1
"ORG02032","ORG01178",1,1,0,0,0,1
"ORG02032","ORG01448",1,1,0,0,0,1
"ORG02032","ORG02032",1,1,0,0,0,1
"ORG01539","ORG00055",1,1,0,0,0,1
"ORG01539","ORG01661",1,1,0,0,0,1
"ORG01539","ORG01047",1,1,0,0,0,1
"ORG01539","ORG02314",1,1,0,0,0,1
"ORG01539","ORG01478",1,1,0,0,0,1
"ORG01539","ORG00245",1,1,0,0,0,1
"ORG01539","ORG02251",1,1,0,0,0,1
"ORG01539","ORG02013",1,1,0,0,0,1
"ORG01539","ORG02414",1,1,0,0,0,1
"ORG01539","ORG00595",1,1,0,0,0,1
"ORG01539","ORG01732",1,1,0,0,0,1
"ORG01539","ORG01688",1,1,0,0,0,1
"ORG01539","ORG01757",1,1,0,0,0,1
"ORG01539","ORG01756",1,1,0,0,0,1
"ORG01539","ORG01539",1,1,0,0,0,1
"ORG01539","ORG01704",1,1,0,0,0,1
"ORG01539","ORG01191",1,1,0,0,0,1
"ORG01539","ORG00706",1,1,0,0,0,1
"ORG01539","ORG01209",1,1,0,0,0,1
"ORG01539","ORG01727",1,1,0,0,0,1
"ORG01539","ORG01646",1,1,0,0,0,1
"ORG01539","ORG00661",1,1,0,0,0,1
"ORG01539","ORG00080",1,1,0,0,0,1
"ORG01539","ORG02286",1,1,0,0,0,1
"ORG01539","ORG02023",1,1,0,0,0,1
"ORG01539","ORG00691",1,1,0,0,0,1
"ORG01729","ORG02585",1,1,0,0,0,1
"ORG01729","ORG01766",1,1,0,0,0,1
"ORG01729","ORG02573",1,1,0,0,0,1
"ORG01729","ORG01768",1,1,0,0,0,1
"ORG01729","ORG00617",1,1,0,0,0,1
"ORG01729","ORG00048",1,1,0,0,0,1
"ORG01729","ORG01027",1,1,0,0,0,1
"ORG01729","ORG00914",1,1,0,0,0,1
"ORG01729","ORG01740",1,1,0,0,0,1
"ORG01729","ORG01767",1,1,0,0,0,1
"ORG01729","ORG01037",1,1,0,0,0,1
"ORG01729","ORG01197",1,1,0,0,0,1
"ORG01729","ORG02563",1,1,0,0,0,1
"ORG01729","ORG02177",1,1,0,0,0,1
"ORG01729","ORG01729",1,1,0,0,0,1
"ORG01729","ORG01542",1,1,0,0,0,1
"ORG01729","ORG01543",1,1,0,0,0,1
"ORG01729","ORG00213",1,1,0,0,0,1
"ORG01729","ORG01039",1,1,0,0,0,1
"ORG01865","ORG02585",1,1,0,0,0,1
"ORG01865","ORG01768",1,1,0,0,0,1
"ORG01865","ORG01916",1,1,0,0,0,1
"ORG01865","ORG02307",1,1,0,0,0,1
"ORG01865","ORG02590",1,1,0,0,0,1
"ORG01865","ORG01864",1,1,0,0,0,1
"ORG01865","ORG02218",1,1,0,0,0,1
"ORG01865","ORG01807",1,1,0,0,0,1
"ORG01865","ORG00516",1,1,0,0,0,1
"ORG01865","ORG02198",1,1,0,0,0,1
"ORG01865","ORG01788",1,1,0,0,0,1
"ORG01865","ORG01867",1,1,0,0,0,1
"ORG01865","ORG01865",1,1,0,0,0,1
"ORG01451","ORG01768",1,1,0,0,0,1
"ORG01451","ORG02586",1,1,0,0,0,1
"ORG01451","ORG01950",1,1,0,0,0,1
"ORG01451","ORG02208",1,1,0,0,0,1
"ORG01451","ORG01450",1,1,0,0,0,1
"ORG01451","ORG02136",1,1,0,0,0,1
"ORG01451","ORG01458",1,1,0,0,0,1
"ORG01451","ORG02087",1,1,0,0,0,1
"ORG01451","ORG01454",1,1,0,0,0,1
"ORG01451","ORG00501",1,1,0,0,0,1
"ORG01451","ORG02560",1,1,0,0,0,1
"ORG01451","ORG01146",1,1,0,0,0,1
"ORG01451","ORG01935",1,1,0,0,0,1
"ORG01451","ORG01451",1,1,0,0,0,1
"ORG01451","ORG01453",1,1,0,0,0,1
"ORG01451","ORG01452",1,1,0,0,0,1
"ORG00510","ORG01251",1,1,0,0,0,1
"ORG00510","ORG01768",1,1,0,0,0,1
"ORG00510","ORG00241",1,1,0,0,0,1
"ORG00510","ORG02671",1,1,0,0,0,1
"ORG00510","ORG01450",1,1,0,0,0,1
"ORG00510","ORG02126",1,1,0,0,0,1
"ORG00510","ORG01458",1,1,0,0,0,1
"ORG00510","ORG02658",1,1,0,0,0,1
"ORG00510","ORG02693",1,1,0,0,0,1
"ORG00510","ORG02691",1,1,0,0,0,1
"ORG00510","ORG01399",1,1,0,0,0,1
"ORG00510","ORG02127",1,1,0,0,0,1
"ORG00510","ORG00510",1,1,0,0,0,1
"ORG00510","ORG00509",1,1,0,0,0,1
"ORG00510","ORG01457",1,1,0,0,0,1
"ORG00510","ORG01455",1,1,0,0,0,1
"ORG01826","ORG02585",1,1,0,0,0,1
"ORG01826","ORG01768",1,1,0,0,0,1
"ORG01826","ORG00622",1,1,0,0,0,1
"ORG01826","ORG01014",1,1,0,0,0,1
"ORG01826","ORG00112",1,1,0,0,0,1
"ORG01826","ORG00795",1,1,0,0,0,1
"ORG01826","ORG00278",1,1,0,0,0,1
"ORG01826","ORG00267",1,1,0,0,0,1
"ORG01826","ORG00210",1,1,0,0,0,1
"ORG01826","ORG00150",1,1,0,0,0,1
"ORG01826","ORG00149",1,1,0,0,0,1
"ORG01826","ORG01826",1,1,0,0,0,1
"ORG01826","ORG00292",1,1,0,0,0,1
"ORG02530","ORG02510",1,1,0,0,0,1
"ORG02530","ORG02506",1,1,0,0,0,1
"ORG02530","ORG01527",1,1,0,0,0,1
"ORG02530","ORG01624",1,1,0,0,0,1
"ORG02530","ORG00736",1,1,0,0,0,1
"ORG02530","ORG00207",1,1,0,0,0,1
"ORG02530","ORG02513",1,1,0,0,0,1
"ORG02530","ORG02521",1,1,0,0,0,1
"ORG02530","ORG02014",1,1,0,0,0,1
"ORG02530","ORG02190",1,1,0,0,0,1
"ORG02530","ORG00724",1,1,0,0,0,1
"ORG02530","ORG02530",1,1,0,0,0,1
"ORG00766","ORG00811",1,1,0,0,0,1
"ORG00766","ORG01725",1,1,0,0,0,1
"ORG00766","ORG01484",1,1,0,0,0,1
"ORG00766","ORG01900",1,1,0,0,0,1
"ORG00766","ORG02021",1,1,0,0,0,1
"ORG00766","ORG00193",1,1,0,0,0,1
"ORG00766","ORG01860",1,1,0,0,0,1
"ORG00766","ORG00222",1,1,0,0,0,1
"ORG00766","ORG01759",1,1,0,0,0,1
"ORG00766","ORG02013",1,1,0,0,0,1
"ORG00766","ORG02388",1,1,0,0,0,1
"ORG00766","ORG01693",1,1,0,0,0,1
"ORG00766","ORG02062",1,1,0,0,0,1
"ORG00766","ORG00707",1,1,0,0,0,1
"ORG00766","ORG01740",1,1,0,0,0,1
"ORG00766","ORG01688",1,1,0,0,0,1
"ORG00766","ORG00377",1,1,0,0,0,1
"ORG00766","ORG00766",1,1,0,0,0,1
"ORG00766","ORG00476",1,1,0,0,0,1
"ORG00766","ORG01697",1,1,0,0,0,1
"ORG00766","ORG01691",1,1,0,0,0,1
"ORG00766","ORG02527",1,1,0,0,0,1
"ORG00766","ORG00820",1,1,0,0,0,1
"ORG00766","ORG02187",1,1,0,0,0,1
"ORG01554","ORG00953",1,1,0,0,0,1
"ORG01554","ORG01768",1,1,0,0,0,1
"ORG01554","ORG00241",1,1,0,0,0,1
"ORG01554","ORG01063",1,1,0,0,0,1
"ORG01554","ORG02307",1,1,0,0,0,1
"ORG01554","ORG02590",1,1,0,0,0,1
"ORG01554","ORG00245",1,1,0,0,0,1
"ORG01554","ORG01725",1,1,0,0,0,1
"ORG01554","ORG01635",1,1,0,0,0,1
"ORG01554","ORG02046",1,1,0,0,0,1
"ORG01554","ORG01655",1,1,0,0,0,1
"ORG01554","ORG00954",1,1,0,0,0,1
"ORG01554","ORG01522",1,1,0,0,0,1
"ORG01554","ORG01671",1,1,0,0,0,1
"ORG01554","ORG00243",1,1,0,0,0,1
"ORG01554","ORG01471",1,1,0,0,0,1
"ORG01554","ORG01554",1,1,0,0,0,1
"ORG02607","ORG02248",1,1,0,0,0,1
"ORG02607","ORG02663",1,1,0,0,0,1
"ORG02607","ORG02602",1,1,0,0,0,1
"ORG02607","ORG02612",1,1,0,0,0,1
"ORG02607","ORG00939",1,1,0,0,0,1
"ORG02607","ORG00904",1,1,0,0,0,1
"ORG02607","ORG00874",1,1,0,0,0,1
"ORG02607","ORG00877",1,1,0,0,0,1
"ORG02607","ORG00902",1,1,0,0,0,1
"ORG02607","ORG02615",1,1,0,0,0,1
"ORG02607","ORG02192",1,1,0,0,0,1
"ORG02607","ORG02614",1,1,0,0,0,1
"ORG02607","ORG02607",1,1,0,0,0,1
"ORG02607","ORG02613",1,1,0,0,0,1
"ORG02607","ORG02609",1,1,0,0,0,1
"ORG02607","ORG02501",1,1,0,0,0,1
"ORG01249","ORG02585",1,1,0,0,0,1
"ORG01249","ORG01450",1,1,0,0,0,1
"ORG01249","ORG02195",1,1,0,0,0,1
"ORG01249","ORG01458",1,1,0,0,0,1
"ORG01249","ORG02543",1,1,0,0,0,1
"ORG01249","ORG01861",1,1,0,0,0,1
"ORG01249","ORG01718",1,1,0,0,0,1
"ORG01249","ORG02540",1,1,0,0,0,1
"ORG01249","ORG02698",1,1,0,0,0,1
"ORG01249","ORG00738",1,1,0,0,0,1
"ORG01249","ORG02674",1,1,0,0,0,1
"ORG01249","ORG01026",1,1,0,0,0,1
"ORG01249","ORG01853",1,1,0,0,0,1
"ORG01249","ORG02694",1,1,0,0,0,1
"ORG01249","ORG01249",1,1,0,0,0,1
"ORG01249","ORG02697",1,1,0,0,0,1
"ORG01249","ORG01459",1,1,0,0,0,1
"ORG02613","ORG02585",1,1,0,0,0,1
"ORG02613","ORG02248",1,1,0,0,0,1
"ORG02613","ORG00806",1,1,0,0,0,1
"ORG02613","ORG00067",1,1,0,0,0,1
"ORG02613","ORG01768",1,1,0,0,0,1
"ORG02613","ORG02663",1,1,0,0,0,1
"ORG02613","ORG02602",2,2,0,0,0,1
"ORG02613","ORG02332",1,1,0,0,0,1
"ORG02613","ORG00736",1,1,0,0,0,1
"ORG02613","ORG02612",1,1,0,0,0,1
"ORG02613","ORG00066",1,1,0,0,0,1
"ORG02613","ORG00939",1,1,0,0,0,1
"ORG02613","ORG00904",1,1,0,0,0,1
"ORG02613","ORG02449",1,1,0,0,0,1
"ORG02613","ORG01564",1,1,0,0,0,1
"ORG02613","ORG00874",1,1,0,0,0,1
"ORG02613","ORG00877",1,1,0,0,0,1
"ORG02613","ORG00902",1,1,0,0,0,1
"ORG02613","ORG00102",1,1,0,0,0,1
"ORG02613","ORG02615",1,1,0,0,0,1
"ORG02613","ORG02192",1,1,0,0,0,1
"ORG02613","ORG02614",1,1,0,0,0,1
"ORG02613","ORG02607",1,1,0,0,0,1
"ORG02613","ORG02613",2,2,0,0,0,1
"ORG02613","ORG02609",1,1,0,0,0,1
"ORG02613","ORG00830",1,1,0,0,0,1
"ORG02613","ORG02110",1,1,0,0,0,1
"ORG02613","ORG01628",1,1,0,0,0,1
"ORG02613","ORG02501",1,1,0,0,0,1
"ORG02613","ORG02428",1,1,0,0,0,1
"ORG02613","ORG01566",1,1,0,0,0,1
"ORG00668","ORG00991",1,1,0,0,0,1
"ORG00668","ORG02585",1,1,0,0,0,1
"ORG00668","ORG02573",1,1,0,0,0,1
"ORG00668","ORG00997",1,1,0,0,0,1
"ORG00668","ORG01768",1,1,0,0,0,1
"ORG00668","ORG02663",1,1,0,0,0,1
"ORG00668","ORG01047",1,1,0,0,0,1
"ORG00668","ORG02414",1,1,0,0,0,1
"ORG00668","ORG00284",1,1,0,0,0,1
"ORG00668","ORG00992",1,1,0,0,0,1
"ORG00668","ORG00680",1,1,0,0,0,1
"ORG00668","ORG00988",1,1,0,0,0,1
"ORG00668","ORG00668",1,1,0,0,0,1
"ORG00668","ORG01048",1,1,0,0,0,1
"ORG01126","ORG02308",1,1,0,0,0,1
"ORG01126","ORG02585",1,1,0,0,0,1
"ORG01126","ORG01768",1,1,0,0,0,1
"ORG01126","ORG02205",1,1,0,0,0,1
"ORG01126","ORG00961",1,1,0,0,0,1
"ORG01126","ORG01721",1,1,0,0,0,1
"ORG01126","ORG01731",1,1,0,0,0,1
"ORG01126","ORG01129",1,1,0,0,0,1
"ORG01126","ORG00353",1,1,0,0,0,1
"ORG01126","ORG00962",1,1,0,0,0,1
"ORG01126","ORG01127",1,1,0,0,0,1
"ORG01126","ORG01126",1,1,0,0,0,1
"ORG02002","ORG01978",1,1,0,0,0,1
"ORG02002","ORG00064",1,1,0,0,0,1
"ORG02002","ORG00075",1,1,0,0,0,1
"ORG02002","ORG01567",1,1,0,0,0,1
"ORG02002","ORG02490",1,1,0,0,0,1
"ORG02002","ORG01724",1,1,0,0,0,1
"ORG02002","ORG01569",1,1,0,0,0,1
"ORG02002","ORG02435",1,1,0,0,0,1
"ORG02002","ORG02436",1,1,0,0,0,1
"ORG02002","ORG02115",1,1,0,0,0,1
"ORG02002","ORG01995",1,1,0,0,0,1
"ORG02002","ORG02002",1,1,0,0,0,1
"ORG00382","ORG00055",1,0,0,1,0,1
"ORG00382","ORG01661",1,0,0,1,0,1
"ORG00382","ORG00768",1,0,0,1,0,1
"ORG00382","ORG02319",1,0,0,1,0,1
"ORG00382","ORG00396",1,0,0,1,0,1
"ORG00382","ORG00397",1,0,0,1,0,1
"ORG00382","ORG00002",1,0,0,1,0,1
"ORG00382","ORG02010",1,0,0,1,0,1
"ORG00382","ORG00391",1,0,0,1,0,1
"ORG00382","ORG00815",1,0,0,1,0,1
"ORG00382","ORG00801",1,0,0,1,0,1
"ORG00382","ORG01436",1,0,0,1,0,1
"ORG00382","ORG02085",1,0,0,1,0,1
"ORG00382","ORG02105",1,0,0,1,0,1
"ORG00382","ORG00386",1,0,0,1,0,1
"ORG00382","ORG00382",1,0,0,1,0,1
"ORG00382","ORG00381",1,0,0,1,0,1
"ORG00382","ORG00392",1,0,0,1,0,1
"ORG01217","ORG02047",1,1,0,0,0,1
"ORG01217","ORG02216",1,1,0,0,0,1
"ORG01217","ORG01768",1,1,0,0,0,1
"ORG01217","ORG02042",1,1,0,0,0,1
"ORG01217","ORG01086",1,1,0,0,0,1
"ORG01217","ORG00705",1,1,0,0,0,1
"ORG01217","ORG01973",1,1,0,0,0,1
"ORG01217","ORG01522",1,1,0,0,0,1
"ORG01217","ORG01079",1,1,0,0,0,1
"ORG01217","ORG01671",1,1,0,0,0,1
"ORG01217","ORG01216",1,1,0,0,0,1
"ORG01217","ORG01475",1,1,0,0,0,1
"ORG01217","ORG00648",1,1,0,0,0,1
"ORG01217","ORG00723",1,1,0,0,0,1
"ORG01217","ORG01520",1,1,0,0,0,1
"ORG01217","ORG01521",1,1,0,0,0,1
"ORG01217","ORG01217",1,1,0,0,0,1
"ORG01217","ORG02265",1,1,0,0,0,1
"ORG01217","ORG00735",1,1,0,0,0,1
"ORG01823","ORG02047",1,1,0,0,0,1
"ORG01823","ORG01497",1,1,0,0,0,1
"ORG01823","ORG02302",1,1,0,0,0,1
"ORG01823","ORG02321",2,2,0,0,0,1
"ORG01823","ORG01768",2,2,0,0,0,1
"ORG01823","ORG00241",1,1,0,0,0,1
"ORG01823","ORG00245",1,1,0,0,0,1
"ORG01823","ORG00522",1,1,0,0,0,1
"ORG01823","ORG00232",1,1,0,0,0,1
"ORG01823","ORG01844",2,2,0,0,0,1
"ORG01823","ORG00222",1,1,0,0,0,1
"ORG01823","ORG01192",1,1,0,0,0,1
"ORG01823","ORG00234",1,1,0,0,0,1
"ORG01823","ORG01836",2,2,0,0,0,1
"ORG01823","ORG00229",1,1,0,0,0,1
"ORG01823","ORG01832",2,2,0,0,0,1
"ORG01823","ORG01051",1,1,0,0,0,1
"ORG01823","ORG01834",1,1,0,0,0,1
"ORG01823","ORG02395",1,1,0,0,0,1
"ORG01823","ORG01894",1,1,0,0,0,1
"ORG01823","ORG00665",1,1,0,0,0,1
"ORG01823","ORG01830",1,1,0,0,0,1
"ORG01823","ORG00179",1,1,0,0,0,1
"ORG01823","ORG01823",2,2,0,0,0,1
"ORG01823","ORG01848",1,1,0,0,0,1
"ORG01823","ORG01790",1,1,0,0,0,1
"ORG01430","ORG00067",1,1,0,0,0,1
"ORG01430","ORG01053",1,1,0,0,0,1
"ORG01430","ORG01978",1,1,0,0,0,1
"ORG01430","ORG02360",1,1,0,0,0,1
"ORG01430","ORG01040",1,1,0,0,0,1
"ORG01430","ORG00252",1,1,0,0,0,1
"ORG01430","ORG01932",1,1,0,0,0,1
"ORG01430","ORG00343",1,1,0,0,0,1
"ORG01430","ORG01999",1,1,0,0,0,1
"ORG01430","ORG01430",1,1,0,0,0,1
"ORG01015","ORG02047",1,1,0,0,0,1
"ORG01015","ORG01768",1,1,0,0,0,1
"ORG01015","ORG01725",1,1,0,0,0,1
"ORG01015","ORG02052",1,1,0,0,0,1
"ORG01015","ORG02049",1,1,0,0,0,1
"ORG01015","ORG02050",1,1,0,0,0,1
"ORG01015","ORG02054",1,1,0,0,0,1
"ORG01015","ORG02057",1,1,0,0,0,1
"ORG01015","ORG00926",1,1,0,0,0,1
"ORG01015","ORG00305",1,1,0,0,0,1
"ORG01015","ORG00491",1,1,0,0,0,1
"ORG01015","ORG01585",1,1,0,0,0,1
"ORG01015","ORG01604",1,1,0,0,0,1
"ORG01015","ORG01015",1,1,0,0,0,1
"ORG01015","ORG01038",1,1,0,0,0,1
"ORG01015","ORG01966",1,1,0,0,0,1
"ORG01015","ORG01735",1,1,0,0,0,1
"ORG01015","ORG01603",1,1,0,0,0,1
"ORG01015","ORG00058",1,1,0,0,0,1
"ORG00226","ORG02308",1,1,0,0,0,1
"ORG00226","ORG02585",1,1,0,0,0,1
"ORG00226","ORG00067",1,1,0,0,0,1
"ORG00226","ORG02510",1,1,0,0,0,1
"ORG00226","ORG01768",1,1,0,0,0,1
"ORG00226","ORG01844",1,1,0,0,0,1
"ORG00226","ORG02442",1,1,0,0,0,1
"ORG00226","ORG02446",1,1,0,0,0,1
"ORG00226","ORG01152",1,1,0,0,0,1
"ORG00226","ORG01821",1,1,0,0,0,1
"ORG00226","ORG02444",1,1,0,0,0,1
"ORG00226","ORG02445",1,1,0,0,0,1
"ORG00226","ORG02448",1,1,0,0,0,1
"ORG00226","ORG02447",1,1,0,0,0,1
"ORG00226","ORG02441",1,1,0,0,0,1
"ORG00226","ORG01605",1,1,0,0,0,1
"ORG00226","ORG00226",1,1,0,0,0,1
"ORG00226","ORG01841",1,1,0,0,0,1
"ORG00254","ORG01768",1,1,0,0,0,1
"ORG00254","ORG02586",1,1,0,0,0,1
"ORG00254","ORG02590",1,1,0,0,0,1
"ORG00254","ORG01844",1,1,0,0,0,1
"ORG00254","ORG01152",1,1,0,0,0,1
"ORG00254","ORG01781",1,1,0,0,0,1
"ORG00254","ORG01789",1,1,0,0,0,1
"ORG00254","ORG00350",1,1,0,0,0,1
"ORG00254","ORG01760",1,1,0,0,0,1
"ORG00254","ORG01852",1,1,0,0,0,1
"ORG00254","ORG00254",1,1,0,0,0,1
"ORG01848","ORG02047",1,1,0,0,0,1
"ORG01848","ORG02321",1,1,0,0,0,1
"ORG01848","ORG01768",1,1,0,0,0,1
"ORG01848","ORG00241",1,1,0,0,0,1
"ORG01848","ORG00232",1,1,0,0,0,1
"ORG01848","ORG01844",1,1,0,0,0,1
"ORG01848","ORG00234",1,1,0,0,0,1
"ORG01848","ORG01836",1,1,0,0,0,1
"ORG01848","ORG00229",1,1,0,0,0,1
"ORG01848","ORG01832",1,1,0,0,0,1
"ORG01848","ORG01051",1,1,0,0,0,1
"ORG01848","ORG01894",1,1,0,0,0,1
"ORG01848","ORG00665",1,1,0,0,0,1
"ORG01848","ORG00179",1,1,0,0,0,1
"ORG01848","ORG01823",1,1,0,0,0,1
"ORG01848","ORG01848",1,1,0,0,0,1
"ORG01848","ORG01790",1,1,0,0,0,1
"ORG02637","ORG02585",1,1,0,0,0,1
"ORG02637","ORG01503",1,1,0,0,0,1
"ORG02637","ORG02036",1,1,0,0,0,1
"ORG02637","ORG02037",1,1,0,0,0,1
"ORG02637","ORG02590",1,1,0,0,0,1
"ORG02637","ORG01624",1,1,0,0,0,1
"ORG02637","ORG01042",1,1,0,0,0,1
"ORG02637","ORG02258",1,1,0,0,0,1
"ORG02637","ORG02630",2,2,0,0,0,1
"ORG02637","ORG00222",1,1,0,0,0,1
"ORG02637","ORG01190",1,1,0,0,0,1
"ORG02637","ORG02646",1,1,0,0,0,1
"ORG02637","ORG01080",1,1,0,0,0,1
"ORG02637","ORG02022",1,1,0,0,0,1
"ORG02637","ORG01540",1,1,0,0,0,1
"ORG02637","ORG02647",2,2,0,0,0,1
"ORG02637","ORG02426",1,1,0,0,0,1
"ORG02637","ORG02269",1,1,0,0,0,1
"ORG02637","ORG00356",1,1,0,0,0,1
"ORG02637","ORG02651",1,1,0,0,0,1
"ORG02637","ORG02640",1,1,0,0,0,1
"ORG02637","ORG02261",1,1,0,0,0,1
"ORG02637","ORG00244",1,1,0,0,0,1
"ORG02637","ORG02260",1,1,0,0,0,1
"ORG02637","ORG00931",1,1,0,0,0,1
"ORG02637","ORG02637",2,2,0,0,0,1
"ORG02637","ORG00233",1,1,0,0,0,1
"ORG02637","ORG02577",1,1,0,0,0,1
"ORG02637","ORG02653",1,1,0,0,0,1
"ORG02637","ORG02488",1,1,0,0,0,1
"ORG02637","ORG01610",1,1,0,0,0,1
"ORG02637","ORG02142",1,1,0,0,0,1
"ORG00275","ORG01978",1,1,0,0,0,1
"ORG00275","ORG00039",1,1,0,0,0,1
"ORG00275","ORG00041",1,1,0,0,0,1
"ORG00275","ORG00042",1,1,0,0,0,1
"ORG00275","ORG01990",1,1,0,0,0,1
"ORG00275","ORG00044",1,1,0,0,0,1
"ORG00275","ORG01649",1,1,0,0,0,1
"ORG00275","ORG02020",1,1,0,0,0,1
"ORG00275","ORG00101",1,1,0,0,0,1
"ORG00275","ORG01037",1,1,0,0,0,1
"ORG00275","ORG01531",1,1,0,0,0,1
"ORG00275","ORG01532",1,1,0,0,0,1
"ORG00275","ORG01992",1,1,0,0,0,1
"ORG00275","ORG01149",1,1,0,0,0,1
"ORG00275","ORG02191",1,1,0,0,0,1
"ORG00275","ORG00274",1,1,0,0,0,1
"ORG00275","ORG00275",1,1,0,0,0,1
"ORG00275","ORG02076",1,1,0,0,0,1
"ORG00275","ORG01433",1,1,0,0,0,1
"ORG00275","ORG01892",1,1,0,0,0,1
"ORG00275","ORG02000",1,1,0,0,0,1
"ORG00275","ORG01979",1,1,0,0,0,1
"ORG00275","ORG01983",1,1,0,0,0,1
"ORG00275","ORG00465",1,1,0,0,0,1
"ORG02380","ORG02510",1,1,0,0,0,1
"ORG02380","ORG01768",1,1,0,0,0,1
"ORG02380","ORG01725",1,1,0,0,0,1
"ORG02380","ORG00522",1,1,0,0,0,1
"ORG02380","ORG01484",1,1,0,0,0,1
"ORG02380","ORG00025",1,1,0,0,0,1
"ORG02380","ORG02348",1,1,0,0,0,1
"ORG02380","ORG01537",1,1,0,0,0,1
"ORG02380","ORG01037",1,1,0,0,0,1
"ORG02380","ORG01194",1,1,0,0,0,1
"ORG02380","ORG01045",1,1,0,0,0,1
"ORG02380","ORG01032",1,1,0,0,0,1
"ORG02380","ORG00673",1,1,0,0,0,1
"ORG02380","ORG02380",1,1,0,0,0,1
"ORG02443","ORG01768",1,1,0,0,0,1
"ORG02443","ORG01844",1,1,0,0,0,1
"ORG02443","ORG02442",1,1,0,0,0,1
"ORG02443","ORG01672",1,1,0,0,0,1
"ORG02443","ORG01152",1,1,0,0,0,1
"ORG02443","ORG02450",1,1,0,0,0,1
"ORG02443","ORG02440",1,1,0,0,0,1
"ORG02443","ORG02019",1,1,0,0,0,1
"ORG02443","ORG01671",1,1,0,0,0,1
"ORG02443","ORG01832",1,1,0,0,0,1
"ORG02443","ORG02493",1,1,0,0,0,1
"ORG02443","ORG01132",1,1,0,0,0,1
"ORG02443","ORG02443",1,1,0,0,0,1
"ORG02443","ORG00227",1,1,0,0,0,1
"ORG00727","ORG02316",1,1,0,0,0,1
"ORG00727","ORG02055",1,1,0,0,0,1
"ORG00727","ORG02585",1,1,0,0,0,1
"ORG00727","ORG02337",1,1,0,0,0,1
"ORG00727","ORG02319",1,1,0,0,0,1
"ORG00727","ORG02247",1,1,0,0,0,1
"ORG00727","ORG01768",2,2,0,0,0,1
"ORG00727","ORG02162",1,1,0,0,0,1
"ORG00727","ORG02663",1,1,0,0,0,1
"ORG00727","ORG01510",1,1,0,0,0,1
"ORG00727","ORG01725",1,1,0,0,0,1
"ORG00727","ORG02045",1,1,0,0,0,1
"ORG00727","ORG02594",1,1,0,0,0,1
"ORG00727","ORG01192",1,1,0,0,0,1
"ORG00727","ORG01827",1,1,0,0,0,1
"ORG00727","ORG02056",1,1,0,0,0,1
"ORG00727","ORG01738",1,1,0,0,0,1
"ORG00727","ORG01526",1,1,0,0,0,1
"ORG00727","ORG02449",1,1,0,0,0,1
"ORG00727","ORG01195",1,1,0,0,0,1
"ORG00727","ORG01673",1,1,0,0,0,1
"ORG00727","ORG01131",1,1,0,0,0,1
"ORG00727","ORG02163",1,1,0,0,0,1
"ORG00727","ORG01829",1,1,0,0,0,1
"ORG00727","ORG00673",1,1,0,0,0,1
"ORG00727","ORG00727",2,2,0,0,0,1
"ORG00727","ORG01150",1,1,0,0,0,1
"ORG01790","ORG02047",1,1,0,0,0,1
"ORG01790","ORG02321",1,1,0,0,0,1
"ORG01790","ORG02573",1,1,0,0,0,1
"ORG01790","ORG02216",1,1,0,0,0,1
